country_code,geoName,geoCode,Salt,Beef,Wine,Rum,Carrot,Cheese,Sugar,Chicken Wings,Lettuce,Bread,Butter,Dill,Onion,Hot Dog,Lemon,Pork,Pasta,Coriander,Potato,Ketchup,Pizza,Hamburger,Cucumber,Cumin,Tomato,Chocolate,Salad,Chickpeas,Milk,Apple,Garlic,Banana,Ice Cream,Cheddar,Corn,Yogurt,Tequila,Seafood,Beer,Mustard,Soup,Rice,Parsley
MD,Soroca,MD-SO,0.0,0.0,31.073170731707318,0.0,0.0,47.357142857142854,62.333333333333336,0.0,0.0,46.14285714285714,0.0,0.0,68.42105263157895,0.0,51.7,164.92307692307693,29.79310344827586,0.0,68.44444444444444,0.0,42.8421052631579,0.0,236.0,0.0,52.88888888888889,35.20588235294118,224.58823529411768,,99.2,25.0,110.66666666666666,0.0,75.60975609756098,0.0,0.0,0.0,0.0,0.0,15.02439024390244,0.0,82.95238095238095,70.28571428571428,164.15384615384616
MD,Stefan Voda,MD-SV,0.0,0.0,39.31707317073171,0.0,0.0,55.55357142857143,0.0,0.0,0.0,35.21428571428571,0.0,0.0,73.89473684210526,0.0,0.0,0.0,22.06896551724138,0.0,68.44444444444444,0.0,24.666666666666668,0.0,276.0,0.0,62.22222222222222,35.20588235294118,80.55882352941177,,83.2,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.170731707317074,0.0,0.0,0.0,0.0
MD,Straseni,MD-ST,0.0,0.0,38.68292682926829,0.0,0.0,72.85714285714286,86.77777777777779,0.0,0.0,58.28571428571428,0.0,0.0,82.10526315789474,0.0,74.80000000000001,169.84615384615387,34.206896551724135,0.0,66.37037037037037,0.0,40.89473684210527,0.0,164.0,0.0,91.77777777777779,27.794117647058826,144.02941176470588,,86.4,42.5,60.0,90.0,71.82926829268293,0.0,0.0,0.0,0.0,0.0,23.073170731707318,0.0,54.47619047619048,54.857142857142854,0.0
MD,Taraclia,MD-TA,0.0,0.0,30.4390243902439,0.0,0.0,61.92857142857143,77.0,0.0,0.0,28.535714285714285,0.0,0.0,104.0,0.0,78.10000000000001,0.0,0.0,0.0,93.33333333333333,0.0,51.92982456140351,0.0,308.0,0.0,154.0,26.558823529411764,244.11764705882354,,102.4,25.0,0.0,62.1,43.09756097560976,0.0,0.0,0.0,0.0,0.0,25.75609756097561,0.0,91.61904761904762,56.57142857142857,0.0
MD,Telenești District,MD-TE,0.0,0.0,27.902439024390244,0.0,0.0,58.285714285714285,72.11111111111111,0.0,0.0,20.035714285714285,0.0,0.0,0.0,0.0,0.0,0.0,37.51724137931034,0.0,59.11111111111111,0.0,27.912280701754387,0.0,288.0,0.0,66.88888888888889,53.11764705882353,175.76470588235296,,107.2,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.609756097560975,0.0,0.0,0.0,0.0
MD,Transnistria,MD-SN,76.29032258064517,50.4,34.8780487804878,37.5,47.368421052631575,72.85714285714286,107.55555555555557,0.0,120.0,40.07142857142857,61.44827586206897,240.0,106.73684210526316,60.0,88.0,142.76923076923077,24.275862068965516,56.0,64.29629629629629,50.53125,51.92982456140351,24.814814814814813,376.0,0.0,107.33333333333333,48.1764705882353,217.26470588235296,,160.0,21.5,89.33333333333333,19.8,55.951219512195124,0.0,0.0,41.8,65.14285714285714,224.0,35.951219512195124,62.264150943396224,123.80952380952381,85.71428571428571,76.15384615384615
MD,Ungheni,MD-UN,0.0,0.0,27.26829268292683,0.0,0.0,56.464285714285715,90.44444444444446,0.0,0.0,40.07142857142857,27.931034482758623,0.0,41.05263157894737,0.0,55.00000000000001,206.76923076923077,25.379310344827587,0.0,69.48148148148148,0.0,31.80701754385965,0.0,132.0,0.0,77.77777777777779,42.61764705882353,156.23529411764707,,110.4,24.5,81.33333333333333,46.800000000000004,51.41463414634146,0.0,0.0,0.0,94.28571428571428,0.0,21.463414634146343,0.0,54.47619047619048,51.42857142857142,126.92307692307692
ME,Andrijevica,ME-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME,Bar,ME-02,0.0,0.0,24.365853658536587,0.0,40.526315789473685,97.14285714285714,122.22222222222223,0.0,0.0,74.10714285714286,54.06896551724138,0.0,119.8421052631579,0.0,78.2,0.0,48.0,0.0,58.05555555555556,0.0,35.526315789473685,16.11111111111111,93.17647058823529,0.0,55.22222222222222,78.23529411764706,97.23529411764706,,129.33333333333331,17.7,110.19999999999999,62.0,85.26829268292684,0.0,0.0,93.8,0.0,229.33333333333331,19.463414634146343,0.0,41.14285714285714,58.32142857142857,0.0
ME,Berane,ME-03,0.0,0.0,11.195121951219512,0.0,0.0,95.625,0.0,0.0,0.0,59.82142857142858,0.0,0.0,98.05263157894737,0.0,81.6,0.0,0.0,0.0,100.83333333333334,0.0,25.57894736842105,0.0,0.0,0.0,39.666666666666664,51.88235294117647,106.17647058823529,,93.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.26829268292683,0.0,0.0,0.0,0.0
ME,Bijelo Polje,ME-04,0.0,0.0,14.487804878048781,0.0,0.0,101.69642857142857,90.44444444444446,0.0,0.0,59.82142857142858,0.0,0.0,150.71052631578948,0.0,103.7,0.0,0.0,0.0,72.31481481481482,0.0,13.736842105263158,0.0,0.0,0.0,45.111111111111114,38.705882352941174,64.82352941176471,,133.33333333333331,14.7,86.13333333333333,55.0,52.73170731707317,0.0,0.0,89.6,0.0,0.0,14.829268292682928,0.0,72.85714285714285,0.0,0.0
ME,Budva,ME-05,0.0,14.8,41.487804878048784,50.0,0.0,118.39285714285714,79.44444444444446,0.0,0.0,50.0,55.172413793103445,0.0,96.23684210526316,0.0,85.0,59.23076923076923,48.0,0.0,57.03703703703704,0.0,43.10526315789473,11.38888888888889,105.88235294117648,0.0,47.44444444444444,52.705882352941174,111.76470588235294,,108.0,19.2,121.6,32.0,99.85365853658537,0.0,0.0,75.6,110.85714285714285,533.3333333333333,34.29268292682927,32.60377358490566,71.14285714285714,69.0,51.92307692307693
ME,Cetinje,ME-06,0.0,0.0,24.365853658536587,0.0,0.0,148.75,0.0,0.0,0.0,68.75,0.0,0.0,0.0,0.0,49.3,0.0,55.44827586206897,0.0,45.833333333333336,0.0,34.10526315789473,0.0,0.0,0.0,0.0,46.11764705882353,70.41176470588235,,84.0,12.6,0.0,0.0,0.0,0.0,0.0,125.99999999999999,0.0,0.0,29.658536585365855,0.0,0.0,0.0,0.0
ME,Danilovgrad,ME-07,0.0,0.0,23.04878048780488,0.0,0.0,133.57142857142856,86.77777777777779,0.0,0.0,70.53571428571429,0.0,0.0,181.57894736842107,0.0,163.2,0.0,0.0,0.0,62.12962962962963,0.0,40.73684210526316,0.0,0.0,0.0,77.77777777777779,46.11764705882353,48.05882352941177,,93.33333333333333,0.0,0.0,0.0,66.19512195121952,0.0,0.0,140.0,0.0,0.0,31.512195121951223,0.0,0.0,48.464285714285715,0.0
ME,Herceg Novi,ME-08,0.0,0.0,32.926829268292686,0.0,17.894736842105264,138.125,90.44444444444446,0.0,0.0,66.07142857142857,51.310344827586206,0.0,99.86842105263159,0.0,88.39999999999999,0.0,43.03448275862069,0.0,68.24074074074075,0.0,37.421052631578945,0.0,80.47058823529412,0.0,55.22222222222222,76.58823529411764,70.41176470588235,,106.66666666666666,18.9,126.66666666666666,63.0,74.04878048780489,0.0,0.0,91.0,83.42857142857143,389.3333333333333,21.317073170731707,0.0,66.0,78.85714285714286,0.0
ME,Kolasin,ME-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME,Kotor,ME-10,0.0,0.0,30.29268292682927,0.0,0.0,151.78571428571428,63.55555555555556,0.0,0.0,63.392857142857146,0.0,0.0,99.86842105263159,0.0,78.2,0.0,82.75862068965517,0.0,52.96296296296297,0.0,39.315789473684205,0.0,80.47058823529412,0.0,41.22222222222222,68.35294117647058,91.64705882352942,,93.33333333333333,30.0,0.0,52.0,105.46341463414635,0.0,0.0,89.6,114.28571428571428,336.0,22.243902439024392,0.0,51.42857142857142,74.75,0.0
ME,Mojkovac,ME-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME,Niksic,ME-12,0.0,0.0,21.731707317073173,0.0,23.157894736842103,122.94642857142857,111.22222222222223,0.0,0.0,58.92857142857143,46.3448275862069,0.0,108.94736842105263,0.0,86.7,76.92307692307693,23.17241379310345,0.0,80.46296296296298,0.0,24.157894736842103,8.055555555555555,46.588235294117645,0.0,45.88888888888889,73.29411764705883,105.05882352941177,,101.33333333333333,10.2,84.86666666666666,51.0,81.90243902439025,0.0,0.0,79.8,84.57142857142857,0.0,20.390243902439025,0.0,39.42857142857142,51.75,173.0769230769231
ME,Plav,ME-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME,Pljevlja,ME-14,0.0,0.0,23.04878048780488,0.0,52.63157894736842,75.89285714285714,119.77777777777779,0.0,0.0,89.28571428571429,0.0,0.0,154.3421052631579,0.0,120.7,0.0,0.0,0.0,100.83333333333334,0.0,32.21052631578947,0.0,0.0,0.0,35.77777777777778,82.35294117647058,101.70588235294117,,117.33333333333333,6.0,0.0,73.0,94.2439024390244,0.0,0.0,0.0,0.0,0.0,10.195121951219512,0.0,42.857142857142854,0.0,0.0
ME,Pluzine,ME-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.6829268292683,0.0,0.0,0.0,0.0
ME,Podgorica,ME-16,61.29032258064516,6.800000000000001,21.731707317073173,27.5,34.21052631578947,100.17857142857143,103.8888888888889,0.0,160.0,57.142857142857146,43.58620689655172,94.44444444444444,81.71052631578948,110.00000000000001,90.1,53.84615384615385,42.206896551724135,60.0,67.22222222222223,78.125,37.89473684210526,13.88888888888889,74.11764705882354,60.0,48.22222222222222,61.764705882352935,78.23529411764706,,108.0,25.8,119.06666666666666,63.0,71.8048780487805,0.0,272.0,77.0,75.42857142857143,138.66666666666666,16.682926829268293,45.28301886792453,50.57142857142857,72.28571428571428,91.73076923076924
ME,Rozaje,ME-17,0.0,0.0,11.853658536585366,0.0,0.0,0.0,85.55555555555556,0.0,0.0,38.392857142857146,0.0,0.0,81.71052631578948,0.0,170.0,0.0,0.0,0.0,101.85185185185186,0.0,28.421052631578945,0.0,0.0,0.0,0.0,36.23529411764706,54.76470588235294,,122.66666666666666,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME,Savnik,ME-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME,Tivat,ME-19,0.0,20.0,31.609756097560975,0.0,0.0,135.08928571428572,91.66666666666667,0.0,0.0,58.92857142857143,52.96551724137931,0.0,65.36842105263159,0.0,102.0,0.0,52.137931034482754,0.0,57.03703703703704,0.0,40.26315789473684,27.77777777777778,80.47058823529412,0.0,49.77777777777778,73.29411764705883,97.23529411764706,,62.666666666666664,16.5,82.33333333333333,87.0,112.19512195121952,0.0,0.0,82.6,0.0,394.66666666666663,25.02439024390244,0.0,85.71428571428571,82.14285714285714,0.0
ME,Ulcinj,ME-20,0.0,0.0,24.365853658536587,0.0,0.0,62.232142857142854,81.8888888888889,0.0,0.0,64.28571428571429,0.0,0.0,81.71052631578948,0.0,51.0,0.0,29.79310344827586,0.0,41.75925925925926,0.0,47.368421052631575,0.0,0.0,0.0,45.111111111111114,59.29411764705882,100.58823529411765,,81.33333333333333,16.2,126.66666666666666,100.0,84.14634146341464,0.0,0.0,107.8,0.0,490.66666666666663,22.243902439024392,0.0,40.285714285714285,73.92857142857143,0.0
ME,Zabljak,ME-21,0.0,0.0,65.85365853658537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0
NL,Drenthe,NL-DR,22.129032258064516,46.93333333333333,53.756097560975604,42.5,7.894736842105263,83.87499999999999,80.88888888888889,60.0,16.8,65.0,71.17241379310344,101.5,83.73684210526316,36.0,17.849999999999998,53.84615384615385,103.44827586206897,69.6,91.25925925925925,75.9375,66.66666666666666,47.074074074074076,117.3529411764706,96.2,70.08888888888889,49.411764705882355,71.82352941176471,,53.53333333333333,70.38,66.4,131.20000000000002,39.82926829268293,98.3913043478261,196.0,77.94285714285714,70.0,13.0,149.85365853658539,79.50943396226415,71.0,83.0,62.19230769230769
NL,Flevoland,NL-FL,37.483870967741936,45.86666666666667,54.46341463414634,62.5,12.157894736842104,93.67857142857142,88.88888888888889,0.0,28.799999999999997,70.0,80.27586206896552,108.5,97.36842105263158,63.2,24.15,49.53846153846153,111.72413793103449,96.0,103.7037037037037,88.125,52.0,59.22222222222223,117.3529411764706,124.80000000000001,68.4,58.6764705882353,73.76470588235294,,70.39999999999999,93.84,76.0,136.0,52.17073170731708,134.7826086956522,158.76,85.91428571428571,100.0,55.0,93.65853658536585,45.301886792452834,84.0,100.0,75.92307692307692
NL,Friesland,NL-FR,35.67741935483871,36.8,52.34146341463414,40.625,7.105263157894736,87.14285714285714,78.22222222222221,0.0,22.2,65.0,61.241379310344826,91.0,68.15789473684211,49.6,20.299999999999997,43.07692307692307,89.65517241379311,88.8,90.22222222222221,91.875,62.666666666666664,44.03703703703704,109.94117647058825,100.10000000000001,70.08888888888889,47.55882352941177,69.88235294117646,,60.133333333333326,70.38,56.800000000000004,107.2,37.58536585365854,114.56521739130434,170.52,77.94285714285714,66.0,20.0,131.1219512195122,73.9622641509434,68.0,84.0,66.23076923076923
NL,Gelderland,NL-GE,34.774193548387096,48.0,62.95121951219512,43.75,7.7368421052631575,96.94642857142857,81.77777777777777,21.599999999999998,32.4,66.42857142857143,66.20689655172414,95.66666666666667,70.10526315789474,48.800000000000004,19.599999999999998,45.76923076923077,113.10344827586208,97.2,93.33333333333333,80.625,54.0,55.42592592592593,116.11764705882354,87.10000000000001,73.46666666666667,53.11764705882353,77.6470588235294,,60.133333333333326,78.54,69.60000000000001,121.60000000000001,48.243902439024396,110.52173913043478,160.72,82.37142857142857,67.0,28.0,124.8780487804878,83.20754716981132,81.0,91.0,61.38461538461539
NL,Groningen,NL-GR,45.16129032258064,41.6,49.512195121951216,40.0,9.31578947368421,87.14285714285714,80.0,55.199999999999996,39.6,68.57142857142857,76.9655172413793,99.16666666666667,85.6842105263158,52.800000000000004,23.45,42.53846153846153,120.00000000000001,103.2,101.62962962962962,77.8125,66.0,53.90740740740741,98.82352941176471,113.10000000000001,72.62222222222222,52.5,76.67647058823529,,55.73333333333333,78.54,76.0,132.8,38.707317073170735,106.47826086956522,190.12,75.28571428571428,52.0,17.0,118.63414634146342,92.45283018867924,75.0,83.0,58.15384615384615
NL,Limburg,NL-LI,32.96774193548387,42.13333333333333,66.48780487804878,43.125,6.0,82.78571428571428,76.44444444444444,42.6,20.4,55.714285714285715,65.37931034482759,72.33333333333334,71.07894736842105,46.400000000000006,23.45,45.76923076923077,104.82758620689656,91.2,88.14814814814814,70.3125,52.0,51.62962962962963,114.88235294117648,130.0,73.46666666666667,58.6764705882353,78.61764705882352,,55.73333333333333,79.56,67.2,112.0,51.04878048780488,91.65217391304348,162.68,78.82857142857142,88.0,29.0,115.51219512195122,66.56603773584905,96.0,84.0,61.38461538461539
NL,North Brabant,NL-NB,23.93548387096774,45.86666666666667,67.90243902439025,40.625,8.052631578947368,90.41071428571428,77.33333333333333,0.0,33.6,66.42857142857143,67.03448275862068,107.33333333333334,75.94736842105263,60.800000000000004,22.4,52.76923076923077,120.00000000000001,92.39999999999999,92.29629629629629,74.0625,45.33333333333333,54.66666666666667,109.94117647058825,119.60000000000001,76.84444444444445,59.911764705882355,89.29411764705883,,56.46666666666666,84.66,76.0,126.4,47.6829268292683,114.56521739130434,152.88,81.48571428571428,66.0,28.0,140.4878048780488,68.41509433962264,96.0,88.0,73.5
NL,North Holland,NL-NH,29.806451612903224,51.2,70.02439024390243,51.875,15.63157894736842,108.92857142857142,84.44444444444444,9.0,60.0,71.42857142857143,82.75862068965517,114.33333333333334,74.97368421052632,80.0,35.0,51.15384615384615,117.24137931034484,108.0,87.1111111111111,93.75,56.0,75.92592592592592,105.0,130.0,79.37777777777778,61.76470588235294,90.26470588235294,,73.33333333333333,102.0,80.0,160.0,56.09756097560976,103.78260869565217,135.24,88.57142857142857,89.0,100.0,109.26829268292683,65.64150943396227,100.0,95.0,80.76923076923077
NL,Overijssel,NL-OV,30.258064516129032,42.666666666666664,58.70731707317073,36.875,7.421052631578947,93.67857142857142,82.66666666666666,25.8,27.599999999999998,67.14285714285714,65.37931034482759,106.16666666666667,78.86842105263158,60.0,22.049999999999997,48.46153846153846,111.72413793103449,98.39999999999999,87.1111111111111,93.75,54.666666666666664,50.111111111111114,98.82352941176471,88.4,64.17777777777778,52.5,70.8529411764706,,59.4,76.5,63.2,116.80000000000001,44.31707317073171,126.69565217391305,170.52,78.82857142857142,63.0,18.0,156.09756097560975,78.58490566037736,74.0,84.0,79.15384615384616
NL,South Holland,NL-ZH,35.225806451612904,53.333333333333336,64.36585365853658,55.625,15.789473684210526,103.48214285714285,84.44444444444444,13.799999999999999,55.8,69.28571428571429,78.62068965517241,92.16666666666667,81.78947368421053,57.6,30.099999999999998,52.76923076923077,122.75862068965517,120.0,87.1111111111111,87.1875,56.666666666666664,66.05555555555556,111.1764705882353,106.60000000000001,76.84444444444445,61.14705882352941,85.41176470588235,,69.66666666666666,88.74,76.80000000000001,142.4,52.17073170731708,124.0,135.24,83.25714285714285,95.0,57.0,103.02439024390245,70.26415094339623,92.0,97.0,80.76923076923077
NL,Utrecht,NL-UT,38.83870967741935,44.266666666666666,70.73170731707317,48.75,11.368421052631579,104.57142857142856,87.1111111111111,22.2,41.4,69.28571428571429,78.62068965517241,107.33333333333334,74.0,61.6,26.25,43.61538461538461,137.93103448275863,118.8,96.44444444444444,85.3125,53.33333333333333,63.77777777777778,122.29411764705883,105.3,84.44444444444444,58.05882352941177,97.05882352941177,,62.33333333333333,93.84,74.4,144.0,51.60975609756098,118.6086956521739,168.56,88.57142857142857,75.0,32.0,115.51219512195122,80.43396226415095,97.0,96.0,78.34615384615385
NL,Zeeland,NL-ZE,34.774193548387096,34.666666666666664,60.829268292682926,37.5,9.31578947368421,87.14285714285714,79.1111111111111,0.0,21.599999999999998,63.57142857142857,61.241379310344826,116.66666666666667,97.36842105263158,54.400000000000006,24.15,52.230769230769226,104.82758620689656,84.0,95.4074074074074,81.5625,55.33333333333333,49.351851851851855,123.52941176470588,76.7,81.91111111111111,61.14705882352941,76.67647058823529,,53.53333333333333,72.42,62.400000000000006,115.2,47.1219512195122,52.565217391304344,133.28,78.82857142857142,83.0,64.0,107.70731707317074,68.41509433962264,96.0,86.0,68.65384615384616
NO,Akershus,NO-02,91.45161290322581,40.6,41.85365853658537,53.125,58.421052631578945,80.14285714285714,127.4074074074074,0.0,34.8,67.85714285714286,91.0344827586207,76.0,108.78947368421052,56.800000000000004,47.0,57.23076923076923,87.17241379310344,77.94285714285714,98.0,89.59375,65.68421052631578,84.85185185185186,34.8235294117647,89.7,74.31111111111112,72.26470588235294,67.76470588235294,,92.8,81.48,66.73333333333333,154.7,80.78048780487805,165.2173913043478,118.8,74.05714285714286,110.0,270.0,82.97560975609757,45.0377358490566,75.28571428571429,59.142857142857146,63.0
NO,Aust-Agder,NO-09,100.16129032258065,36.86666666666667,39.707317073170735,45.625,52.89473684210527,71.94642857142857,117.03703703703702,0.0,0.0,76.78571428571429,80.6896551724138,69.0,126.92105263157893,80.0,36.0,56.307692307692314,58.48275862068965,64.11428571428571,108.5,66.09375,42.10526315789473,62.296296296296305,30.588235294117645,117.0,78.53333333333333,65.91176470588235,61.411764705882355,,87.46666666666667,68.88,60.133333333333326,119.0,86.04878048780488,0.0,90.0,73.28571428571429,108.57142857142857,76.66666666666667,81.95121951219512,49.71698113207547,61.523809523809526,48.214285714285715,40.15384615384615
NO,Buskerud,NO-06,113.22580645161291,40.13333333333333,33.80487804878049,34.375,62.36842105263158,77.41071428571428,148.14814814814815,0.0,60.0,71.42857142857143,94.13793103448276,61.0,128.3157894736842,68.8,40.0,62.769230769230774,83.86206896551724,93.02857142857142,103.83333333333334,51.40625,58.94736842105263,76.25925925925927,47.05882352941176,126.10000000000001,69.24444444444444,70.67647058823529,63.529411764705884,,98.13333333333333,70.56,49.13333333333333,144.5,77.26829268292683,135.47826086956522,140.4,67.11428571428571,88.57142857142857,130.0,77.85365853658537,45.62264150943396,78.52380952380952,59.142857142857146,50.53846153846154
NO,Finnmark,NO-20,145.16129032258064,37.8,26.82926829268293,26.875,78.94736842105263,79.23214285714286,122.96296296296296,0.0,0.0,79.46428571428572,61.03448275862069,0.0,97.63157894736841,0.0,40.5,72.92307692307693,57.37931034482759,0.0,80.5,146.875,48.84210526315789,52.62962962962963,15.529411764705882,0.0,59.955555555555556,71.47058823529412,58.58823529411765,,91.73333333333333,60.48,58.666666666666664,136.0,74.63414634146342,0.0,180.0,43.2,0.0,196.66666666666669,66.58536585365854,23.9811320754717,62.333333333333336,46.28571428571429,0.0
NO,Hedmark,NO-04,103.06451612903226,36.86666666666667,34.34146341463415,38.125,64.73684210526316,82.875,136.29629629629628,0.0,0.0,60.714285714285715,96.20689655172414,59.0,96.23684210526315,37.6,30.5,65.53846153846155,77.24137931034483,70.4,116.66666666666667,60.21875,52.21052631578947,61.22222222222223,27.294117647058822,110.5,66.71111111111111,64.3235294117647,57.88235294117647,,98.13333333333333,65.52,52.06666666666666,122.39999999999999,66.73170731707317,122.26086956521739,77.4,64.8,65.71428571428572,86.66666666666667,85.02439024390245,42.11320754716981,62.333333333333336,50.142857142857146,29.76923076923077
NO,Hordaland,NO-12,119.03225806451613,42.46666666666667,39.707317073170735,39.375,65.52631578947368,86.51785714285714,115.55555555555554,0.0,37.199999999999996,69.64285714285715,94.13793103448276,93.0,121.34210526315789,75.2,39.5,60.92307692307693,83.86206896551724,82.97142857142858,101.5,74.90625,69.05263157894737,75.18518518518519,33.411764705882355,98.8,73.46666666666667,72.26470588235294,62.82352941176471,,100.26666666666667,76.44,66.73333333333333,139.4,75.51219512195122,114.0,138.6,77.14285714285715,105.71428571428572,333.33333333333337,86.04878048780488,38.0188679245283,69.61904761904762,55.92857142857143,53.30769230769231
NO,Møre og Romsdal,NO-15,116.12903225806451,34.06666666666667,31.658536585365855,38.75,67.10526315789474,70.125,108.14814814814814,0.0,42.6,79.46428571428572,83.79310344827587,49.0,119.94736842105262,52.800000000000004,41.5,56.307692307692314,71.72413793103448,84.22857142857143,100.33333333333334,82.25,53.89473684210526,69.81481481481482,36.23529411764706,65.0,69.24444444444444,73.05882352941175,64.94117647058825,,90.66666666666667,71.39999999999999,63.8,129.2,62.34146341463415,137.1304347826087,79.2,63.25714285714286,104.28571428571429,313.33333333333337,87.07317073170732,32.16981132075472,63.142857142857146,54.00000000000001,41.53846153846154
NO,Nord-Trondelag,NO-17,114.67741935483872,20.533333333333335,33.268292682926834,55.625,64.73684210526316,63.75,120.0,0.0,0.0,80.35714285714286,88.96551724137932,82.0,139.4736842105263,26.400000000000002,34.5,64.61538461538461,59.58620689655172,59.08571428571428,110.83333333333334,111.625,48.0,62.296296296296305,26.352941176470587,0.0,55.733333333333334,66.70588235294117,50.117647058823536,,106.66666666666667,58.8,69.66666666666666,85.0,79.02439024390245,0.0,120.60000000000001,63.25714285714286,118.57142857142857,70.0,95.26829268292683,35.094339622641506,55.85714285714286,43.07142857142858,45.69230769230769
NO,Nordland,NO-18,121.93548387096774,27.533333333333335,32.73170731707317,34.375,68.6842105263158,71.03571428571428,124.44444444444444,0.0,32.4,83.03571428571429,86.89655172413794,84.0,114.36842105263158,32.800000000000004,39.5,68.3076923076923,72.82758620689656,103.08571428571429,96.83333333333334,88.125,48.84210526315789,59.07407407407408,19.294117647058822,130.0,58.266666666666666,74.6470588235294,48.70588235294118,,96.0,68.03999999999999,60.133333333333326,139.4,64.97560975609755,117.30434782608695,133.20000000000002,69.42857142857143,85.71428571428572,240.0,90.14634146341464,41.52830188679245,59.095238095238095,59.78571428571429,25.615384615384613
NO,Oppland,NO-05,103.06451612903226,33.13333333333333,32.19512195121951,26.25,71.05263157894737,73.76785714285714,143.7037037037037,0.0,0.0,66.96428571428572,74.48275862068967,71.0,114.36842105263158,48.0,33.5,47.07692307692308,65.10344827586206,74.17142857142856,109.66666666666667,86.65625,55.57894736842105,60.14814814814815,32.470588235294116,81.9,70.93333333333334,70.67647058823529,52.235294117647065,,87.46666666666667,59.64,54.99999999999999,103.7,64.09756097560975,160.2608695652174,115.2,53.22857142857143,75.71428571428572,106.66666666666667,70.6829268292683,31.58490566037736,69.61904761904762,50.142857142857146,40.84615384615385
NO,Oslo,NO-03,92.90322580645162,45.266666666666666,53.65853658536586,45.625,60.78947368421053,85.60714285714286,103.7037037037037,0.0,43.8,62.5,95.17241379310346,74.0,114.36842105263158,54.400000000000006,46.0,58.15384615384616,110.34482758620689,124.45714285714286,94.5,80.78125,84.21052631578947,107.40740740740742,34.35294117647059,93.60000000000001,76.0,69.88235294117646,70.58823529411765,,93.86666666666666,84.0,69.66666666666666,159.79999999999998,83.41463414634147,153.65217391304347,108.0,77.14285714285715,142.85714285714286,276.6666666666667,102.4390243902439,57.90566037735849,80.95238095238095,63.642857142857146,69.23076923076923
NO,Ostfold,NO-01,100.16129032258065,35.0,36.487804878048784,52.5,61.578947368421055,73.76785714285714,136.29629629629628,0.0,18.599999999999998,67.85714285714286,76.55172413793105,94.0,108.78947368421052,75.2,37.0,45.23076923076923,68.41379310344827,67.88571428571429,92.16666666666667,74.90625,71.57894736842105,73.03703703703704,32.94117647058823,104.0,66.71111111111111,72.26470588235294,57.1764705882353,,93.86666666666666,77.28,57.199999999999996,115.6,74.63414634146342,127.21739130434783,99.0,74.05714285714286,74.28571428571429,173.33333333333334,82.97560975609757,42.11320754716981,62.333333333333336,57.85714285714286,44.30769230769231
